"","FechaConsultora","FuenteIngreso","cantidad","Pais"
"1793","14/04/18","UB",2,"Perú"
"1794","21/09/18","CALL CENTER",2,"Perú"
"1795","01/10/19","UB",1,"Perú"
"1796","05/03/18","UB",80,"Perú"
"1797","08/07/20","UB",150,"Perú"
"1798","31/07/20","PortalGZ",1,"Perú"
"1799","20/10/18","MovilSE",36,"Perú"
"1800","22/04/18","MovilSE",29,"Perú"
"1801","04/06/18","MovilGZ",2,"Perú"
"1802","01/09/20","MovilGZ",5,"Perú"
"1803","23/10/18","CALL CENTER",1,"Perú"
"1804","29/01/20","MovilSE",436,"Perú"
"1805","04/03/18","UB",6,"Perú"
"1806","10/07/18","MovilSE",389,"Perú"
"1807","24/07/20","MovilGZ",23,"Perú"
"1808","17/08/18","CALL CENTER",2,"Perú"
"1809","16/08/18","MovilSE",297,"Perú"
"1810","01/05/20","UB",26,"Perú"
"1811","25/03/18","MovilSE",28,"Perú"
"1812","08/09/18","UB",12,"Perú"
"1813","30/06/18","UB",11,"Perú"
"1814","25/05/18","MovilSE",327,"Perú"
"1815","31/08/20","MovilSE",287,"Perú"
"1816","31/07/20","MovilSE",334,"Perú"
"1817","11/10/18","MovilSE",420,"Perú"
"1818","03/03/20","UB",46,"Perú"
"1819","19/06/18","CALL CENTER",1,"Perú"
"1820","17/01/20","PortalGZ",2,"Perú"
"1821","15/11/18","PortalGZ",2,"Perú"
"1822","15/05/18","UB",26,"Perú"
"1823","25/10/19","UB",1,"Perú"
"1824","03/10/18","MovilSE",455,"Perú"
"1825","27/01/20","MovilGZ",36,"Perú"
"1826","22/01/20","PortalGZ",2,"Perú"
"1827","16/11/18","CALL CENTER",1,"Perú"
"1828","18/09/18","UB",66,"Perú"
"1829","17/09/18","MovilSE",634,"Perú"
"1830","04/02/18","UB",7,"Perú"
"1831","12/09/19","UB",1,"Perú"
"1832","09/06/20","UB",115,"Perú"
"1833","07/06/20","UB",30,"Perú"
"1834","22/05/18","PortalGZ",4,"Perú"
"1835","05/09/18","MovilGZ",5,"Perú"
"1836","15/01/20","PortalGZ",1,"Perú"
"1837","19/06/18","MovilSE",374,"Perú"
"1838","27/04/20","MovilSE",30,"Perú"
"1839","21/02/20","UB",21,"Perú"
"1840","06/11/18","UB",55,"Perú"
"1841","20/02/20","UB",35,"Perú"
"1842","16/10/18","MovilSE",370,"Perú"
"1843","18/06/18","MovilGZ",1,"Perú"
"1844","12/04/20","MovilSE",1,"Perú"
"1845","20/10/18","UB",17,"Perú"
"1846","20/09/18","MovilGZ",8,"Perú"
"1847","05/02/19","MovilSE",1,"Perú"
"1848","03/11/18","MovilSE",39,"Perú"
"1849","13/07/18","PortalGZ",4,"Perú"
"1850","11/02/18","UB",10,"Perú"
"1851","12/05/20","MovilSE",11,"Perú"
"1852","22/02/19","UB",6,"Perú"
"1853","05/10/18","MovilSE",414,"Perú"
"1854","29/09/18","UB",7,"Perú"
"1855","18/07/18","PortalGZ",4,"Perú"
"1856","16/07/20","MovilGZ",31,"Perú"
"1857","22/01/19","MovilSE",3,"Perú"
"1858","27/07/18","PortalGZ",1,"Perú"
"1859","16/04/20","MovilSE",24,"Perú"
"1860","01/07/18","UB",8,"Perú"
"1861","02/06/20","MovilSE",112,"Perú"
"1862","29/07/18","UB",11,"Perú"
"1863","22/10/18","MovilSE",424,"Perú"
"1864","02/06/18","UB",5,"Perú"
"1865","18/03/20","MovilSE",120,"Perú"
"1866","09/10/18","PortalGZ",6,"Perú"
"1867","19/10/18","MovilGZ",4,"Perú"
"1868","17/03/18","UB",3,"Perú"
"1869","27/01/20","MovilSE",465,"Perú"
"1870","14/03/18","MovilSE",600,"Perú"
"1871","15/01/18","MovilSE",409,"Perú"
"1872","03/08/18","MovilGZ",15,"Perú"
"1873","28/06/18","UB",21,"Perú"
"1874","05/07/18","MovilGZ",6,"Perú"
"1875","28/12/18","CALL CENTER",1,"Perú"
"1876","03/06/20","MovilSE",150,"Perú"
"1877","03/05/19","UB",1,"Perú"
"1878","30/08/20","UB",219,"Perú"
"1879","23/11/18","MovilGZ",15,"Perú"
"1880","02/03/20","MovilGZ",31,"Perú"
"1881","21/03/20","MovilSE",8,"Perú"
"1882","03/07/18","MovilGZ",7,"Perú"
"1883","15/09/18","UB",13,"Perú"
"1884","29/04/19","MovilSE",1,"Perú"
"1885","06/04/18","MovilSE",491,"Perú"
"1886","26/12/18","MovilSE",532,"Perú"
"1887","05/08/20","PortalGZ",7,"Perú"
"1888","27/07/20","UB",202,"Perú"
"1889","24/02/18","UB",6,"Perú"
"1890","22/06/20","UB",282,"Perú"
"1891","21/06/18","MovilGZ",10,"Perú"
"1892","01/11/18","CALL CENTER",1,"Perú"
"1893","02/05/20","UB",21,"Perú"
"1894","25/08/18","MovilGZ",2,"Perú"
"1895","06/03/18","MovilSE",419,"Perú"
"1896","07/07/20","MovilGZ",19,"Perú"
"1897","22/05/20","UB",51,"Perú"
"1898","01/12/18","MovilGZ",1,"Perú"
"1899","15/08/18","MovilGZ",7,"Perú"
"1900","22/06/18","MovilSE",325,"Perú"
"1901","04/05/20","MovilGZ",4,"Perú"
"1902","30/03/20","PortalGZ",1,"Perú"
"1903","04/10/18","PortalGZ",6,"Perú"
"1904","13/11/18","PortalGZ",4,"Perú"
"1905","25/01/18","MovilSE",477,"Perú"
"1906","26/12/18","UB",49,"Perú"
"1907","15/06/18","CALL CENTER",1,"Perú"
"1908","13/04/18","PortalGZ",9,"Perú"
"1909","05/02/20","MovilSE",478,"Perú"
"1910","04/09/18","PortalGZ",2,"Perú"
"1911","28/03/20","MovilSE",13,"Perú"
"1912","26/05/20","MovilSE",71,"Perú"
"1913","26/07/18","MovilSE",483,"Perú"
"1914","30/07/18","MovilSE",546,"Perú"
"1915","12/03/20","MovilSE",507,"Perú"
"1916","02/01/18","UB",2,"Perú"
"1917","18/12/18","UB",41,"Perú"
"1918","18/08/18","PortalGZ",1,"Perú"
"1919","07/07/18","MovilSE",49,"Perú"
"1920","17/12/18","MovilGZ",9,"Perú"
"1921","23/04/18","UB",85,"Perú"
"1922","19/02/19","UB",1,"Perú"
"1923","22/10/18","UB",53,"Perú"
"1924","20/12/18","UB",36,"Perú"
"1925","26/03/19","MovilSE",1,"Perú"
"1926","15/12/18","MovilSE",44,"Perú"
"1927","27/07/18","UB",51,"Perú"
"1928","26/01/19","MovilSE",1,"Perú"
"1929","04/10/18","MovilSE",446,"Perú"
"1930","25/09/18","MovilSE",398,"Perú"
"1931","29/10/18","MovilSE",624,"Perú"
"1932","29/03/20","MovilSE",5,"Perú"
"1933","09/08/20","MovilGZ",4,"Perú"
"1934","01/04/20","MovilGZ",3,"Perú"
"1935","09/11/18","PortalGZ",7,"Perú"
"1936","19/10/18","PortalGZ",11,"Perú"
"1937","06/01/20","MovilGZ",19,"Perú"
"1938","09/06/18","MovilSE",47,"Perú"
"1939","26/01/19","UB",2,"Perú"
"1940","04/07/18","MovilSE",291,"Perú"
"1941","25/02/20","CALL CENTER",1,"Perú"
"1942","03/12/19","UB",1,"Perú"
"1943","21/08/20","UB",83,"Perú"
"1944","11/02/19","UB",4,"Perú"
"1945","22/07/20","MovilSE",311,"Perú"
"1946","21/09/18","MovilSE",387,"Perú"
"1947","27/04/20","UB",41,"Perú"
"1948","04/01/18","UB",4,"Perú"
"1949","10/08/18","PortalGZ",4,"Perú"
"1950","25/03/20","MovilSE",71,"Perú"
"1951","17/06/18","MovilSE",25,"Perú"
"1952","07/01/19","UB",28,"Perú"
"1953","10/08/18","MovilSE",363,"Perú"
"1954","20/05/20","UB",68,"Perú"
"1955","27/07/20","MovilGZ",26,"Perú"
"1956","01/11/18","MovilGZ",2,"Perú"
"1957","28/11/18","PortalGZ",3,"Perú"
"1958","07/08/20","PortalGZ",1,"Perú"
"1959","13/01/18","PortalGZ",3,"Perú"
"1960","20/05/18","UB",7,"Perú"
"1961","14/02/19","UB",3,"Perú"
"1962","25/10/18","PortalGZ",7,"Perú"
"1963","12/05/18","MovilSE",30,"Perú"
"1964","07/06/18","PortalGZ",6,"Perú"
"1965","10/07/20","UB",129,"Perú"
"1966","25/07/20","MovilSE",101,"Perú"
"1967","21/06/18","MovilSE",361,"Perú"
"1968","25/08/20","MovilGZ",44,"Perú"
"1969","08/12/18","MovilSE",53,"Perú"
"1970","28/04/18","UB",8,"Perú"
"1971","18/07/18","UB",54,"Perú"
"1972","16/05/20","UB",29,"Perú"
"1973","11/06/18","MovilGZ",4,"Perú"
"1974","11/08/20","PortalGZ",3,"Perú"
"1975","14/12/18","UB",27,"Perú"
"1976","01/02/20","MovilSE",73,"Perú"
"1977","01/01/20","MovilSE",1,"Perú"
"1978","04/01/20","MovilGZ",4,"Perú"
"1979","01/02/18","MovilSE",525,"Perú"
"1980","02/08/20","UB",41,"Perú"
"1981","03/09/20","MovilSE",35,"Perú"
"1982","29/08/18","UB",39,"Perú"
"1983","11/02/20","MovilGZ",42,"Perú"
"1984","14/02/18","UB",48,"Perú"
"1985","15/07/20","MovilGZ",26,"Perú"
"1986","07/09/18","MovilSE",356,"Perú"
"1987","22/04/20","UB",38,"Perú"
"1988","18/03/20","MovilGZ",7,"Perú"
"1989","22/04/19","UB",3,"Perú"
"1990","13/10/18","UB",17,"Perú"
"1991","26/03/18","PortalGZ",14,"Perú"
"1992","21/03/18","UB",56,"Perú"
"1993","31/10/18","MovilGZ",9,"Perú"
"1994","12/12/18","UB",40,"Perú"
"1995","22/11/18","MovilGZ",9,"Perú"
"1996","24/03/20","MovilSE",110,"Perú"
"1997","12/12/18","MovilSE",400,"Perú"
"1998","06/06/18","MovilGZ",1,"Perú"
"1999","02/10/18","MovilGZ",10,"Perú"
"2000","25/05/18","UB",21,"Perú"
"2001","15/02/18","MovilSE",337,"Perú"
"2002","05/06/18","PortalGZ",4,"Perú"
"2003","24/07/18","MovilGZ",7,"Perú"
"2004","22/02/20","UB",6,"Perú"
"2005","28/02/20","MovilSE",359,"Perú"
"2006","23/02/18","UB",58,"Perú"
"2007","22/05/20","MovilGZ",7,"Perú"
"2008","27/09/18","PortalGZ",2,"Perú"
"2009","10/08/20","MovilGZ",92,"Perú"
"2010","13/03/18","UB",71,"Perú"
"2011","21/04/18","UB",4,"Perú"
"2012","30/11/18","MovilSE",274,"Perú"
"2013","15/03/19","UB",1,"Perú"
"2014","02/01/19","MovilSE",100,"Perú"
"2015","17/01/18","MovilSE",556,"Perú"
"2016","30/10/18","CALL CENTER",3,"Perú"
"2017","20/03/18","UB",55,"Perú"
"2018","22/10/18","CALL CENTER",1,"Perú"
"2019","23/07/18","PortalGZ",6,"Perú"
"2020","10/01/18","PortalGZ",5,"Perú"
"2021","28/02/18","UB",58,"Perú"
"2022","03/07/20","PortalGZ",2,"Perú"
"2023","29/11/18","PortalGZ",2,"Perú"
"2024","09/06/18","UB",4,"Perú"
"2025","24/12/18","UB",8,"Perú"
"2026","18/07/18","CALL CENTER",1,"Perú"
"2027","20/01/20","UB",26,"Perú"
"2028","08/07/18","MovilSE",22,"Perú"
"2029","17/03/20","UB",6,"Perú"
"2030","21/12/18","MovilGZ",1,"Perú"
"2031","11/09/18","MovilGZ",6,"Perú"
"2032","04/01/20","UB",5,"Perú"
"2033","19/04/18","PortalGZ",12,"Perú"
"2034","26/04/18","CALL CENTER",1,"Perú"
"2035","17/05/18","MovilSE",1,"Perú"
"2036","19/07/18","MovilGZ",5,"Perú"
"2037","12/06/20","MovilSE",114,"Perú"
"2038","16/07/20","PortalGZ",3,"Perú"
"2039","06/02/18","MovilSE",602,"Perú"
"2040","11/07/20","UB",74,"Perú"
"2041","29/01/19","UB",3,"Perú"
"2042","30/09/18","MovilSE",29,"Perú"
"2043","10/10/18","MovilSE",472,"Perú"
"2044","22/05/18","MovilSE",447,"Perú"
"2045","02/11/18","UB",37,"Perú"
"2046","03/01/19","UB",22,"Perú"
"2047","21/01/19","UB",10,"Perú"
"2048","19/11/18","UB",84,"Perú"
"2049","26/04/20","UB",30,"Perú"
"2050","12/12/18","PortalGZ",1,"Perú"
"2051","24/02/20","MovilSE",588,"Perú"
"2052","30/05/20","MovilGZ",8,"Perú"
"2053","05/02/18","MovilSE",669,"Perú"
"2054","18/12/18","MovilSE",370,"Perú"
"2055","19/04/20","MovilGZ",1,"Perú"
"2056","23/07/18","UB",84,"Perú"
"2057","27/04/20","PortalGZ",3,"Perú"
"2058","17/06/20","UB",155,"Perú"
"2059","27/12/18","MovilSE",425,"Perú"
"2060","10/09/18","CALL CENTER",1,"Perú"
"2061","02/08/18","MovilSE",426,"Perú"
"2062","13/01/18","MovilSE",127,"Perú"
"2063","20/04/18","MovilSE",374,"Perú"
"2064","24/05/20","MovilSE",6,"Perú"
"2065","03/09/20","MovilGZ",4,"Perú"
"2066","14/09/18","PortalGZ",8,"Perú"
"2067","01/02/18","UB",50,"Perú"
"2068","03/02/20","MovilSE",562,"Perú"
"2069","29/01/18","UB",90,"Perú"
"2070","03/02/18","UB",10,"Perú"
"2071","26/05/18","UB",9,"Perú"
"2072","09/04/18","PortalGZ",21,"Perú"
"2073","06/07/18","MovilGZ",2,"Perú"
"2074","02/07/20","PortalGZ",7,"Perú"
"2075","23/10/18","PortalGZ",15,"Perú"
"2076","17/04/18","UB",63,"Perú"
"2077","09/01/19","MovilSE",5,"Perú"
"2078","09/03/20","MovilSE",551,"Perú"
"2079","17/12/18","CALL CENTER",1,"Perú"
"2080","04/12/18","MovilGZ",8,"Perú"
"2081","14/05/18","UB",22,"Perú"
"2082","21/01/18","MovilSE",63,"Perú"
"2083","27/03/20","UB",12,"Perú"
"2084","22/03/19","UB",2,"Perú"
"2085","01/08/18","MovilSE",413,"Perú"
"2086","05/07/20","MovilSE",18,"Perú"
"2087","12/09/18","PortalGZ",8,"Perú"
"2088","16/04/20","MovilGZ",3,"Perú"
"2089","04/04/20","MovilSE",4,"Perú"
"2090","20/03/18","PortalGZ",28,"Perú"
"2091","26/06/20","MovilGZ",25,"Perú"
"2092","21/09/18","UB",34,"Perú"
"2093","09/07/18","PortalGZ",9,"Perú"
"2094","31/08/20","PortalGZ",3,"Perú"
"2095","12/02/20","MovilGZ",33,"Perú"
"2096","09/10/18","CALL CENTER",2,"Perú"
"2097","17/07/18","PortalGZ",9,"Perú"
"2098","23/11/18","PortalGZ",4,"Perú"
"2099","14/02/20","MovilSE",229,"Perú"
"2100","09/07/20","UB",149,"Perú"
"2101","12/04/18","PortalGZ",10,"Perú"
"2102","07/03/20","MovilGZ",3,"Perú"
"2103","07/11/18","CALL CENTER",3,"Perú"
"2104","08/02/20","MovilSE",113,"Perú"
"2105","12/10/18","MovilSE",417,"Perú"
"2106","18/09/18","MovilGZ",20,"Perú"
"2107","11/08/20","MovilSE",411,"Perú"
"2108","31/05/18","UB",26,"Perú"
"2109","01/03/18","UB",52,"Perú"
"2110","21/08/18","UB",51,"Perú"
"2111","27/05/20","UB",87,"Perú"
"2112","24/03/18","UB",3,"Perú"
"2113","11/01/18","UB",13,"Perú"
"2114","28/05/20","MovilGZ",20,"Perú"
"2115","01/06/18","MovilGZ",5,"Perú"
"2116","26/03/18","UB",66,"Perú"
"2117","03/01/19","MovilSE",56,"Perú"
"2118","05/08/20","MovilGZ",59,"Perú"
"2119","08/05/18","UB",31,"Perú"
"2120","15/05/20","PortalGZ",1,"Perú"
"2121","12/07/18","PortalGZ",5,"Perú"
"2122","14/03/20","MovilSE",68,"Perú"
"2123","16/04/18","PortalGZ",7,"Perú"
"2124","09/04/18","MovilSE",727,"Perú"
"2125","01/01/19","MovilSE",53,"Perú"
"2126","25/04/20","MovilGZ",2,"Perú"
"2127","08/11/18","MovilGZ",15,"Perú"
"2128","08/12/18","CALL CENTER",1,"Perú"
"2129","29/09/18","MovilSE",40,"Perú"
"2130","25/05/20","MovilGZ",8,"Perú"
"2131","17/06/20","PortalGZ",4,"Perú"
"2132","08/02/20","UB",5,"Perú"
"2133","08/05/20","UB",47,"Perú"
"2134","20/03/20","PortalGZ",4,"Perú"
"2135","18/09/18","CALL CENTER",3,"Perú"
"2136","15/03/20","MovilSE",38,"Perú"
"2137","07/09/18","MovilGZ",10,"Perú"
"2138","26/04/18","MovilSE",482,"Perú"
"2139","15/02/20","MovilGZ",4,"Perú"
"2140","15/01/19","UB",2,"Perú"
"2141","31/03/20","PortalGZ",3,"Perú"
"2142","26/01/20","UB",2,"Perú"
"2143","24/04/20","PortalGZ",1,"Perú"
"2144","18/02/19","UB",1,"Perú"
"2145","11/07/18","MovilSE",449,"Perú"
"2146","26/06/20","UB",173,"Perú"
"2147","07/08/20","UB",103,"Perú"
"2148","15/10/18","MovilGZ",14,"Perú"
"2149","21/08/18","CALL CENTER",2,"Perú"
"2150","10/12/18","PortalGZ",2,"Perú"
"2151","13/07/18","MovilSE",387,"Perú"
"2152","21/01/20","MovilGZ",29,"Perú"
"2153","13/11/19","MovilSE",1,"Perú"
"2154","29/05/18","PortalGZ",16,"Perú"
"2155","17/02/20","MovilSE",459,"Perú"
"2156","07/02/18","PortalGZ",5,"Perú"
"2157","21/02/20","PortalGZ",1,"Perú"
"2158","12/10/18","UB",45,"Perú"
"2159","12/05/20","UB",77,"Perú"
"2160","02/04/20","UB",27,"Perú"
"2161","03/08/20","UB",79,"Perú"
"2162","25/03/20","MovilGZ",12,"Perú"
"2163","29/04/18","MovilSE",96,"Perú"
"2164","26/11/18","MovilSE",639,"Perú"
"2165","05/11/18","MovilGZ",19,"Perú"
"2166","28/01/20","PortalGZ",6,"Perú"
"2167","22/06/20","MovilSE",299,"Perú"
"2168","13/01/20","PortalGZ",1,"Perú"
"2169","10/07/20","MovilSE",227,"Perú"
"2170","24/08/18","PortalGZ",3,"Perú"
"2171","29/04/20","MovilGZ",2,"Perú"
"2172","24/10/18","UB",39,"Perú"
"2173","30/04/20","MovilGZ",1,"Perú"
"2174","20/11/18","UB",62,"Perú"
"2175","29/10/18","MovilGZ",12,"Perú"
"2176","29/05/18","CALL CENTER",2,"Perú"
"2177","08/03/18","UB",65,"Perú"
"2178","07/04/18","UB",7,"Perú"
"2179","26/03/18","MovilSE",551,"Perú"
"2180","03/07/20","MovilSE",267,"Perú"
"2181","26/08/20","MovilGZ",32,"Perú"
"2182","19/01/20","UB",3,"Perú"
"2183","17/01/20","MovilGZ",21,"Perú"
"2184","24/06/18","MovilGZ",1,"Perú"
"2185","19/08/20","MovilGZ",25,"Perú"
"2186","19/10/18","UB",34,"Perú"
"2187","24/01/18","MovilSE",535,"Perú"
"2188","14/01/20","CALL CENTER",2,"Perú"
"2189","28/04/20","MovilSE",36,"Perú"
"2190","04/05/18","UB",33,"Perú"
"2191","24/04/18","PortalGZ",43,"Perú"
"2192","04/08/20","MovilGZ",37,"Perú"
"2193","16/01/18","UB",29,"Perú"
"2194","19/03/18","PortalGZ",25,"Perú"
"2195","09/11/18","MovilSE",315,"Perú"
"2196","18/02/20","MovilSE",486,"Perú"
"2197","24/04/20","MovilSE",14,"Perú"
"2198","28/06/20","UB",96,"Perú"
"2199","09/07/18","CALL CENTER",1,"Perú"
"2200","10/02/20","PortalGZ",1,"Perú"
"2201","09/11/18","UB",54,"Perú"
"2202","31/07/18","MovilGZ",13,"Perú"
"2203","14/07/20","MovilSE",341,"Perú"
"2204","15/02/18","UB",49,"Perú"
"2205","09/10/18","UB",63,"Perú"
"2206","29/06/18","MovilSE",39,"Perú"
"2207","22/05/18","UB",32,"Perú"
"2208","03/04/20","PortalGZ",2,"Perú"
"2209","10/03/20","PortalGZ",6,"Perú"
"2210","13/02/18","MovilSE",425,"Perú"
"2211","29/01/20","UB",44,"Perú"
"2212","03/03/18","MovilSE",70,"Perú"
"2213","29/01/18","PortalGZ",26,"Perú"
"2214","14/02/18","MovilSE",381,"Perú"
"2215","23/11/18","MovilSE",403,"Perú"
"2216","29/03/18","MovilSE",59,"Perú"
"2217","20/12/18","PortalGZ",6,"Perú"
"2218","09/01/18","PortalGZ",17,"Perú"
"2219","18/08/20","MovilSE",292,"Perú"
"2220","19/02/18","UB",74,"Perú"
"2221","25/05/20","MovilSE",74,"Perú"
"2222","28/09/18","CALL CENTER",1,"Perú"
"2223","13/05/20","UB",79,"Perú"
"2224","30/04/20","UB",31,"Perú"
"2225","18/01/20","MovilGZ",2,"Perú"
"2226","12/11/18","MovilSE",597,"Perú"
"2227","26/09/18","PortalGZ",8,"Perú"
"2228","24/01/20","UB",28,"Perú"
"2229","28/06/18","PortalGZ",5,"Perú"
"2230","19/05/18","UB",14,"Perú"
"2231","12/06/18","MovilGZ",1,"Perú"
"2232","16/10/18","PortalGZ",4,"Perú"
"2233","28/09/18","UB",38,"Perú"
"2234","13/09/18","UB",58,"Perú"
"2235","28/05/18","CALL CENTER",2,"Perú"
"2236","10/01/18","UB",19,"Perú"
"2237","08/11/18","UB",52,"Perú"
"2238","06/10/18","UB",13,"Perú"
"2239","30/04/18","MovilSE",602,"Perú"
"2240","24/08/18","CALL CENTER",1,"Perú"
"2241","10/06/20","UB",117,"Perú"
"2242","25/12/18","UB",10,"Perú"
"2243","18/06/18","MovilSE",366,"Perú"
"2244","14/11/18","MovilGZ",12,"Perú"
"2245","04/01/18","MovilSE",281,"Perú"
"2246","25/07/18","MovilGZ",4,"Perú"
"2247","16/08/20","MovilSE",26,"Perú"
"2248","31/08/20","UB",77,"Perú"
"2249","26/01/18","MovilSE",532,"Perú"
"2250","20/09/18","UB",47,"Perú"
"2251","23/06/20","UB",146,"Perú"
"2252","27/04/18","PortalGZ",14,"Perú"
"2253","13/08/18","PortalGZ",6,"Perú"
"2254","12/03/20","UB",33,"Perú"
"2255","17/01/19","MovilSE",2,"Perú"
"2256","27/11/18","MovilGZ",22,"Perú"
"2257","04/03/20","MovilSE",371,"Perú"
"2258","27/07/20","MovilSE",286,"Perú"
"2259","05/05/20","MovilSE",26,"Perú"
"2260","04/02/19","UB",8,"Perú"
"2261","21/05/20","MovilSE",69,"Perú"
"2262","23/03/18","PortalGZ",17,"Perú"
"2263","30/08/20","MovilSE",82,"Perú"
"2264","31/10/18","CALL CENTER",3,"Perú"
"2265","20/06/18","PortalGZ",12,"Perú"
"2266","16/11/18","MovilGZ",8,"Perú"
"2267","28/11/18","MovilSE",365,"Perú"
"2268","14/01/18","MovilSE",90,"Perú"
"2269","26/05/18","MovilSE",60,"Perú"
"2270","11/02/20","PortalGZ",4,"Perú"
"2271","04/03/20","MovilGZ",28,"Perú"
"2272","14/06/20","MovilSE",10,"Perú"
"2273","18/01/18","UB",33,"Perú"
"2274","08/04/20","MovilSE",35,"Perú"
"2275","26/06/18","PortalGZ",6,"Perú"
"2276","30/05/18","MovilSE",532,"Perú"
"2277","10/09/18","MovilGZ",9,"Perú"
"2278","09/08/18","PortalGZ",4,"Perú"
"2279","30/03/18","PortalGZ",1,"Perú"
"2280","12/11/18","UB",93,"Perú"
"2281","30/05/20","MovilSE",44,"Perú"
"2282","27/04/18","MovilSE",392,"Perú"
"2283","03/05/20","MovilSE",4,"Perú"
"2284","19/06/20","PortalGZ",1,"Perú"
"2285","05/09/18","PortalGZ",3,"Perú"
"2286","13/08/20","UB",93,"Perú"
"2287","15/06/20","UB",1,"Perú"
"2288","25/06/20","UB",173,"Perú"
"2289","05/05/18","PortalGZ",2,"Perú"
"2290","03/02/20","PortalGZ",1,"Perú"
"2291","28/01/20","UB",34,"Perú"
"2292","12/03/19","UB",1,"Perú"
"2293","12/06/18","PortalGZ",7,"Perú"
"2294","07/06/18","MovilGZ",3,"Perú"
"2295","13/03/20","MovilGZ",24,"Perú"
"2296","28/01/20","MovilSE",502,"Perú"
"2297","19/01/18","UB",23,"Perú"
"2298","22/03/18","PortalGZ",21,"Perú"
"2299","21/08/20","MovilGZ",35,"Perú"
"2300","04/06/18","MovilSE",683,"Perú"
"2301","08/01/20","MovilSE",199,"Perú"
"2302","13/12/18","CALL CENTER",1,"Perú"
"2303","16/04/18","UB",62,"Perú"
"2304","13/07/20","UB",146,"Perú"
"2305","13/08/20","MovilSE",404,"Perú"
"2306","13/03/18","MovilSE",551,"Perú"
"2307","22/10/18","PortalGZ",4,"Perú"
"2308","28/02/20","PortalGZ",1,"Perú"
"2309","18/05/18","MovilSE",439,"Perú"
"2310","21/01/20","CALL CENTER",1,"Perú"
"2311","07/05/18","PortalGZ",27,"Perú"
"2312","10/11/18","MovilSE",43,"Perú"
"2313","18/03/20","PortalGZ",1,"Perú"
"2314","09/02/18","MovilSE",496,"Perú"
"2315","27/07/18","MovilGZ",8,"Perú"
"2316","31/07/20","MovilGZ",39,"Perú"
"2317","06/07/20","MovilSE",232,"Perú"
"2318","23/01/18","UB",20,"Perú"
"2319","09/05/20","UB",19,"Perú"
"2320","30/03/20","UB",13,"Perú"
"2321","16/06/20","MovilGZ",33,"Perú"
"2322","25/01/19","MovilSE",2,"Perú"
"2323","28/08/20","UB",175,"Perú"
"2324","31/05/20","UB",53,"Perú"
"2325","24/02/20","MovilGZ",23,"Perú"
"2326","28/12/18","MovilGZ",9,"Perú"
"2327","10/07/18","PortalGZ",20,"Perú"
"2328","16/06/18","MovilSE",48,"Perú"
"2329","17/01/19","UB",3,"Perú"
"2330","20/09/18","MovilSE",392,"Perú"
"2331","15/08/20","MovilGZ",16,"Perú"
"2332","10/01/20","MovilGZ",19,"Perú"
"2333","01/03/20","MovilSE",27,"Perú"
"2334","19/04/18","MovilSE",376,"Perú"
"2335","09/06/20","MovilGZ",29,"Perú"
"2336","29/01/20","MovilGZ",27,"Perú"
"2337","15/06/20","MovilGZ",32,"Perú"
"2338","11/06/20","MovilGZ",22,"Perú"
"2339","02/05/18","PortalGZ",14,"Perú"
"2340","25/05/18","MovilGZ",2,"Perú"
"2341","23/10/18","UB",41,"Perú"
"2342","09/01/20","MovilSE",248,"Perú"
"2343","16/08/18","CALL CENTER",1,"Perú"
"2344","07/02/20","PortalGZ",2,"Perú"
"2345","19/11/18","CALL CENTER",4,"Perú"
"2346","26/03/19","UB",2,"Perú"
"2347","10/04/18","MovilSE",444,"Perú"
"2348","15/01/20","UB",37,"Perú"
"2349","09/01/18","UB",18,"Perú"
"2350","13/02/20","MovilSE",298,"Perú"
"2351","22/06/18","MovilGZ",4,"Perú"
"2352","22/11/18","CALL CENTER",4,"Perú"
"2353","12/03/18","PortalGZ",26,"Perú"
"2354","15/12/18","MovilGZ",1,"Perú"
"2355","03/10/18","CALL CENTER",6,"Perú"
"2356","11/01/20","MovilGZ",3,"Perú"
"2357","15/05/18","MovilGZ",5,"Perú"
"2358","29/11/18","UB",48,"Perú"
"2359","10/05/20","UB",27,"Perú"
"2360","14/01/20","MovilSE",411,"Perú"
"2361","30/08/18","MovilSE",59,"Perú"
"2362","20/11/18","MovilSE",495,"Perú"
"2363","30/06/20","MovilGZ",51,"Perú"
"2364","12/01/18","UB",26,"Perú"
"2365","07/04/20","MovilGZ",7,"Perú"
"2366","18/10/18","UB",37,"Perú"
"2367","17/06/18","UB",2,"Perú"
"2368","17/06/20","MovilGZ",14,"Perú"
"2369","24/12/18","MovilSE",42,"Perú"
"2370","20/11/18","CALL CENTER",1,"Perú"
"2371","16/08/18","PortalGZ",9,"Perú"
"2372","11/04/18","UB",52,"Perú"
"2373","01/10/18","UB",74,"Perú"
"2374","13/02/20","UB",30,"Perú"
"2375","07/06/20","MovilSE",27,"Perú"
"2376","11/06/18","CALL CENTER",2,"Perú"
"2377","28/03/18","UB",41,"Perú"
"2378","30/12/18","MovilSE",16,"Perú"
"2379","16/10/18","MovilGZ",13,"Perú"
"2380","25/02/20","MovilSE",456,"Perú"
"2381","23/05/18","PortalGZ",7,"Perú"
"2382","27/10/18","UB",16,"Perú"
"2383","18/05/20","MovilSE",102,"Perú"
"2384","25/02/20","UB",30,"Perú"
"2385","24/09/18","UB",56,"Perú"
