"","FechaConsultora","FuenteIngreso","cantidad","Pais"
"1845","05/12/19","UB",103,"Chile"
"1846","06/01/18","MovilSE",2,"Chile"
"1847","06/01/18","UB",1,"Chile"
"1848","06/01/19","MovilSE",15,"Chile"
"1849","06/01/19","UB",3,"Chile"
"1850","06/01/20","MovilSE",7,"Chile"
"1851","06/02/19","MovilGZ",10,"Chile"
"1852","06/02/19","MovilSE",112,"Chile"
"1853","06/02/19","PortalGZ",2,"Chile"
"1854","06/02/19","UB",29,"Chile"
"1855","06/02/20","MovilSE",1,"Chile"
"1856","06/02/20","MovilSE",125,"Chile"
"1857","06/02/20","UB",40,"Chile"
"1858","06/03/18","UB",21,"Chile"
"1859","06/03/19","MovilGZ",2,"Chile"
"1860","06/03/19","MovilSE",128,"Chile"
"1861","06/03/19","UB",2,"Chile"
"1862","06/03/20","MovilGZ",12,"Chile"
"1863","06/04/18","PortalGZ",2,"Chile"
"1864","06/04/19","MovilGZ",2,"Chile"
"1865","06/04/19","MovilSE",48,"Chile"
"1866","06/04/19","UB",8,"Chile"
"1867","06/04/20","UB",1,"Chile"
"1868","06/05/18","MovilSE",8,"Chile"
"1869","06/05/18","UB",9,"Chile"
"1870","06/05/19","MovilGZ",1,"Chile"
"1871","06/05/19","MovilSE",126,"Chile"
"1872","06/05/19","UB",16,"Chile"
"1873","06/05/20","MovilGZ",3,"Chile"
"1874","06/06/18","MovilSE",82,"Chile"
"1875","06/06/18","PortalGZ",3,"Chile"
"1876","06/06/19","MovilGZ",2,"Chile"
"1877","06/06/19","PortalGZ",3,"Chile"
"1878","06/06/19","UB",1,"Chile"
"1879","06/06/20","UB",12,"Chile"
"1880","06/07/18","MovilSE",28,"Chile"
"1881","06/07/18","UB",23,"Chile"
"1882","06/07/19","MovilSE",32,"Chile"
"1883","06/07/19","UB",10,"Chile"
"1884","06/07/20","MovilGZ",7,"Chile"
"1885","06/07/20","MovilSE",103,"Chile"
"1886","06/08/18","MovilSE",167,"Chile"
"1887","06/08/18","PortalGZ",3,"Chile"
"1888","06/08/18","UB",53,"Chile"
"1889","06/08/19","PortalGZ",2,"Chile"
"1890","06/08/20","MovilGZ",6,"Chile"
"1891","06/08/20","MovilSE",102,"Chile"
"1892","06/08/20","UB",101,"Chile"
"1893","06/09/18","MovilGZ",1,"Chile"
"1894","06/09/19","MovilGZ",4,"Chile"
"1895","06/09/19","UB",46,"Chile"
"1896","06/10/18","MovilSE",27,"Chile"
"1897","06/10/18","UB",10,"Chile"
"1898","06/10/19","UB",7,"Chile"
"1899","06/11/18","UB",26,"Chile"
"1900","06/11/19","MovilGZ",2,"Chile"
"1901","06/11/19","MovilSE",78,"Chile"
"1902","06/12/18","MovilGZ",7,"Chile"
"1903","06/12/18","UB",40,"Chile"
"1904","06/12/19","MovilGZ",3,"Chile"
"1905","07/01/19","MovilSE",2,"Chile"
"1906","07/01/19","UB",14,"Chile"
"1907","07/01/20","CALL CENTER",1,"Chile"
"1908","07/01/20","UB",27,"Chile"
"1909","07/02/18","MovilSE",27,"Chile"
"1910","07/02/18","UB",14,"Chile"
"1911","07/02/19","MovilGZ",4,"Chile"
"1912","07/02/19","PortalGZ",3,"Chile"
"1913","07/02/19","UB",24,"Chile"
"1914","07/02/20","UB",1,"Chile"
"1915","07/02/20","UB",38,"Chile"
"1916","07/03/18","MovilSE",18,"Chile"
"1917","07/03/18","UB",13,"Chile"
"1918","07/03/19","MovilGZ",4,"Chile"
"1919","07/03/19","PortalGZ",2,"Chile"
"1920","07/03/19","UB",29,"Chile"
"1921","07/03/20","MovilGZ",4,"Chile"
"1922","07/03/20","UB",13,"Chile"
"1923","07/04/18","MovilSE",4,"Chile"
"1924","07/04/18","UB",9,"Chile"
"1925","07/04/19","UB",8,"Chile"
"1926","07/04/20","MovilGZ",5,"Chile"
"1927","07/05/18","MovilSE",25,"Chile"
"1928","07/05/18","PortalGZ",1,"Chile"
"1929","07/05/18","UB",20,"Chile"
"1930","07/05/20","MovilSE",54,"Chile"
"1931","07/05/20","UB",1,"Chile"
"1932","07/06/18","MovilGZ",1,"Chile"
"1933","07/06/19","MovilSE",97,"Chile"
"1934","07/06/20","UB",8,"Chile"
"1935","07/07/18","UB",6,"Chile"
"1936","07/07/19","UB",9,"Chile"
"1937","07/07/20","UB",97,"Chile"
"1938","07/08/19","MovilGZ",2,"Chile"
"1939","07/08/20","UB",68,"Chile"
"1940","07/09/19","MovilGZ",3,"Chile"
"1941","07/10/18","MovilGZ",4,"Chile"
"1942","07/10/19","MovilGZ",12,"Chile"
"1943","07/10/19","MovilSE",155,"Chile"
"1944","07/10/19","UB",38,"Chile"
"1945","07/11/18","UB",36,"Chile"
"1946","07/11/19","MovilSE",86,"Chile"
"1947","07/11/19","PortalGZ",2,"Chile"
"1948","07/11/19","UB",31,"Chile"
"1949","07/12/18","UB",37,"Chile"
"1950","08/01/18","MovilSE",11,"Chile"
"1951","08/01/18","UB",2,"Chile"
"1952","08/01/19","MovilSE",1,"Chile"
"1953","08/01/19","MovilSE",81,"Chile"
"1954","08/01/20","MovilGZ",2,"Chile"
"1955","08/01/20","UB",8,"Chile"
"1956","08/02/18","MovilSE",25,"Chile"
"1957","08/02/18","PortalGZ",5,"Chile"
"1958","08/02/18","UB",21,"Chile"
"1959","08/02/19","MovilGZ",3,"Chile"
"1960","08/03/20","MovilGZ",3,"Chile"
"1961","08/03/20","MovilSE",16,"Chile"
"1962","08/03/20","UB",8,"Chile"
"1963","08/04/18","MovilSE",9,"Chile"
"1964","08/04/19","MovilGZ",20,"Chile"
"1965","08/04/19","PortalGZ",4,"Chile"
"1966","08/04/19","UB",50,"Chile"
"1967","08/04/20","MovilGZ",3,"Chile"
"1968","08/04/20","UB",1,"Chile"
"1969","08/04/20","UB",40,"Chile"
"1970","08/05/18","MovilSE",38,"Chile"
"1971","08/05/18","UB",20,"Chile"
"1972","08/05/19","MovilGZ",2,"Chile"
"1973","08/05/19","MovilSE",120,"Chile"
"1974","08/05/20","MovilSE",63,"Chile"
"1975","08/05/20","UB",3,"Chile"
"1976","08/05/20","UB",58,"Chile"
"1977","08/06/18","MovilSE",70,"Chile"
"1978","08/06/18","PortalGZ",6,"Chile"
"1979","08/06/18","UB",53,"Chile"
"1980","08/06/19","MovilSE",20,"Chile"
"1981","08/06/20","MovilGZ",3,"Chile"
"1982","08/06/20","MovilSE",132,"Chile"
"1983","08/06/20","UB",44,"Chile"
"1984","08/07/18","UB",5,"Chile"
"1985","08/07/19","MovilGZ",6,"Chile"
"1986","08/07/19","MovilSE",169,"Chile"
"1987","08/07/19","PortalGZ",1,"Chile"
"1988","08/07/20","MovilSE",91,"Chile"
"1989","08/07/20","UB",82,"Chile"
"1990","08/08/18","MovilSE",123,"Chile"
"1991","08/08/18","UB",37,"Chile"
"1992","08/08/19","MovilGZ",6,"Chile"
"1993","08/08/20","MovilGZ",2,"Chile"
"1994","08/08/20","UB",27,"Chile"
"1995","08/09/18","UB",17,"Chile"
"1996","08/09/19","MovilGZ",2,"Chile"
"1997","08/09/19","MovilSE",15,"Chile"
"1998","08/09/19","UB",3,"Chile"
"1999","08/10/18","MovilGZ",18,"Chile"
"2000","08/10/18","MovilSE",125,"Chile"
"2001","08/10/18","PortalGZ",3,"Chile"
"2002","08/10/19","MovilGZ",8,"Chile"
"2003","08/10/19","MovilSE",184,"Chile"
"2004","08/11/18","MovilSE",41,"Chile"
"2005","08/11/18","UB",19,"Chile"
"2006","08/11/19","MovilSE",73,"Chile"
"2007","08/12/18","MovilGZ",4,"Chile"
"2008","08/12/18","MovilSE",38,"Chile"
"2009","08/12/19","UB",5,"Chile"
"2010","09/01/18","MovilSE",9,"Chile"
"2011","09/01/18","PortalGZ",6,"Chile"
"2012","09/01/18","UB",3,"Chile"
"2013","09/01/19","UB",8,"Chile"
"2014","09/01/20","MovilSE",123,"Chile"
"2015","09/01/20","UB",10,"Chile"
"2016","09/01/20","UB",19,"Chile"
"2017","09/02/18","MovilSE",28,"Chile"
"2018","09/02/18","PortalGZ",5,"Chile"
"2019","09/02/18","UB",15,"Chile"
"2020","09/02/19","PortalGZ",1,"Chile"
"2021","09/02/19","UB",20,"Chile"
"2022","09/02/20","UB",3,"Chile"
"2023","09/03/18","MovilSE",11,"Chile"
"2024","09/03/18","UB",7,"Chile"
"2025","09/03/19","UB",12,"Chile"
"2026","09/03/20","UB",1,"Chile"
"2027","09/03/20","UB",49,"Chile"
"2028","09/04/18","PortalGZ",3,"Chile"
"2029","09/04/18","UB",27,"Chile"
"2030","09/04/19","MovilSE",170,"Chile"
"2031","09/04/19","UB",38,"Chile"
"2032","09/04/20","UB",41,"Chile"
"2033","09/05/19","MovilGZ",7,"Chile"
"2034","09/05/20","MovilSE",29,"Chile"
"2035","09/05/20","UB",22,"Chile"
"2036","09/06/18","MovilSE",7,"Chile"
"2037","09/06/18","PortalGZ",1,"Chile"
"2038","09/06/19","MovilGZ",1,"Chile"
"2039","09/06/20","MovilSE",84,"Chile"
"2040","09/06/20","UB",31,"Chile"
"2041","09/07/19","MovilSE",151,"Chile"
"2042","09/07/19","UB",51,"Chile"
"2043","09/07/20","MovilGZ",3,"Chile"
"2044","09/07/20","MovilSE",63,"Chile"
"2045","09/07/20","UB",87,"Chile"
"2046","09/08/18","MovilGZ",5,"Chile"
"2047","09/08/18","MovilSE",131,"Chile"
"2048","09/08/18","PortalGZ",3,"Chile"
"2049","09/08/19","MovilSE",94,"Chile"
"2050","09/08/19","PortalGZ",2,"Chile"
"2051","09/09/18","UB",9,"Chile"
"2052","09/09/19","MovilGZ",22,"Chile"
"2053","09/09/19","MovilSE",137,"Chile"
"2054","09/09/19","UB",34,"Chile"
"2055","09/10/18","MovilGZ",12,"Chile"
"2056","09/10/18","MovilSE",140,"Chile"
"2057","09/10/18","PortalGZ",3,"Chile"
"2058","09/10/19","MovilGZ",5,"Chile"
"2059","09/10/19","MovilSE",114,"Chile"
"2060","09/11/18","PortalGZ",2,"Chile"
"2061","09/11/18","UB",36,"Chile"
"2062","09/11/19","MovilSE",44,"Chile"
"2063","09/12/19","MovilSE",132,"Chile"
"2064","09/12/19","UB",4,"Chile"
"2065","09/12/19","UB",54,"Chile"
"2066","10/01/18","MovilSE",10,"Chile"
"2067","10/01/19","MovilGZ",4,"Chile"
"2068","10/01/19","MovilSE",80,"Chile"
"2069","10/01/19","UB",14,"Chile"
"2070","10/01/20","MovilGZ",9,"Chile"
"2071","10/01/20","MovilSE",114,"Chile"
"2072","10/01/20","UB",9,"Chile"
"2073","10/01/20","UB",25,"Chile"
"2074","10/02/18","UB",2,"Chile"
"2075","10/02/19","MovilSE",14,"Chile"
"2076","10/02/20","MovilSE",79,"Chile"
"2077","10/02/20","UB",26,"Chile"
"2078","10/03/19","MovilSE",23,"Chile"
"2079","10/03/19","UB",4,"Chile"
"2080","10/03/20","MovilSE",285,"Chile"
"2081","10/03/20","UB",1,"Chile"
"2082","10/03/20","UB",3,"Chile"
"2083","10/04/18","MovilSE",103,"Chile"
"2084","10/04/20","UB",4,"Chile"
"2085","10/05/18","PortalGZ",1,"Chile"
"2086","10/05/18","UB",46,"Chile"
"2087","10/05/20","MovilGZ",1,"Chile"
"2088","10/06/18","MovilSE",11,"Chile"
"2089","10/06/18","UB",3,"Chile"
"2090","10/06/19","MovilGZ",6,"Chile"
"2091","10/06/19","UB",30,"Chile"
"2092","10/06/20","UB",21,"Chile"
"2093","10/07/18","PortalGZ",1,"Chile"
"2094","10/07/18","UB",46,"Chile"
"2095","10/07/19","MovilGZ",11,"Chile"
"2096","10/07/19","MovilSE",210,"Chile"
"2097","10/07/20","MovilGZ",5,"Chile"
"2098","10/07/20","MovilSE",69,"Chile"
"2099","10/07/20","UB",102,"Chile"
"2100","10/08/18","MovilGZ",2,"Chile"
"2101","10/08/19","MovilSE",19,"Chile"
"2102","10/08/19","UB",8,"Chile"
"2103","10/08/20","MovilSE",114,"Chile"
"2104","10/10/18","MovilSE",140,"Chile"
"2105","10/10/19","MovilGZ",5,"Chile"
"2106","10/10/19","MovilSE",144,"Chile"
"2107","10/10/19","UB",46,"Chile"
"2108","10/11/18","MovilSE",36,"Chile"
"2109","10/11/19","MovilGZ",1,"Chile"
"2110","10/11/19","MovilSE",25,"Chile"
"2111","10/11/19","UB",7,"Chile"
"2112","10/12/18","MovilGZ",2,"Chile"
"2113","10/12/18","MovilSE",108,"Chile"
"2114","10/12/18","UB",38,"Chile"
"2115","10/12/19","MovilGZ",9,"Chile"
"2116","10/12/19","MovilSE",4,"Chile"
"2117","10/12/19","UB",3,"Chile"
"2118","10/12/19","UB",61,"Chile"
"2119","11/01/19","MovilSE",87,"Chile"
"2120","11/01/19","PortalGZ",1,"Chile"
"2121","11/01/19","UB",7,"Chile"
"2122","11/01/19","UB",31,"Chile"
"2123","11/02/18","UB",1,"Chile"
"2124","11/02/19","MovilSE",84,"Chile"
"2125","11/02/20","MovilSE",100,"Chile"
"2126","11/02/20","PortalGZ",1,"Chile"
"2127","11/02/20","UB",1,"Chile"
"2128","11/03/18","MovilSE",2,"Chile"
"2129","11/03/19","MovilSE",171,"Chile"
"2130","11/03/20","UB",42,"Chile"
"2131","11/04/18","PortalGZ",1,"Chile"
"2132","11/04/19","MovilGZ",8,"Chile"
"2133","11/04/19","UB",49,"Chile"
"2134","11/05/19","MovilGZ",1,"Chile"
"2135","11/05/19","MovilSE",75,"Chile"
"2136","11/05/20","MovilGZ",1,"Chile"
"2137","11/05/20","MovilSE",54,"Chile"
"2138","11/05/20","UB",2,"Chile"
"2139","11/06/18","MovilSE",69,"Chile"
"2140","11/06/18","UB",24,"Chile"
"2141","11/06/19","MovilGZ",4,"Chile"
"2142","11/06/19","MovilSE",96,"Chile"
"2143","11/06/19","UB",46,"Chile"
"2144","11/06/20","MovilSE",114,"Chile"
"2145","11/06/20","UB",48,"Chile"
"2146","11/07/19","PortalGZ",1,"Chile"
"2147","11/07/20","MovilGZ",7,"Chile"
"2148","11/07/20","MovilSE",26,"Chile"
"2149","11/07/20","UB",56,"Chile"
"2150","11/08/18","MovilSE",24,"Chile"
"2151","11/08/18","PortalGZ",2,"Chile"
"2152","11/08/18","UB",7,"Chile"
"2153","11/08/19","MovilGZ",1,"Chile"
"2154","11/08/19","UB",2,"Chile"
"2155","11/09/18","MovilGZ",5,"Chile"
"2156","11/09/18","MovilSE",94,"Chile"
"2157","11/09/18","PortalGZ",1,"Chile"
"2158","11/09/19","MovilGZ",5,"Chile"
"2159","11/09/19","PortalGZ",1,"Chile"
"2160","11/09/19","UB",1,"Chile"
"2161","11/10/18","UB",52,"Chile"
"2162","11/10/19","MovilSE",115,"Chile"
"2163","11/10/19","UB",21,"Chile"
"2164","11/11/18","MovilSE",8,"Chile"
"2165","11/11/18","UB",6,"Chile"
"2166","11/11/19","MovilGZ",4,"Chile"
"2167","11/11/19","UB",19,"Chile"
"2168","11/12/18","MovilSE",141,"Chile"
"2169","11/12/18","PortalGZ",1,"Chile"
"2170","11/12/18","UB",36,"Chile"
"2171","11/12/19","MovilGZ",2,"Chile"
"2172","11/12/19","PortalGZ",1,"Chile"
"2173","11/12/19","UB",7,"Chile"
"2174","12/01/18","UB",1,"Chile"
"2175","12/01/19","MovilSE",34,"Chile"
"2176","12/01/20","UB",3,"Chile"
"2177","12/02/18","MovilSE",35,"Chile"
"2178","12/02/18","PortalGZ",1,"Chile"
"2179","12/02/19","MovilSE",82,"Chile"
"2180","12/02/19","UB",22,"Chile"
"2181","12/02/20","CALL CENTER",1,"Chile"
"2182","12/03/18","PortalGZ",1,"Chile"
"2183","12/03/18","UB",41,"Chile"
"2184","12/03/19","MovilGZ",11,"Chile"
"2185","12/03/19","UB",66,"Chile"
"2186","12/04/18","UB",34,"Chile"
"2187","12/04/19","MovilGZ",1,"Chile"
"2188","12/04/19","UB",24,"Chile"
"2189","12/04/20","MovilSE",9,"Chile"
"2190","12/05/19","UB",1,"Chile"
"2191","12/05/20","UB",1,"Chile"
"2192","12/06/18","MovilGZ",2,"Chile"
"2193","12/06/18","MovilSE",35,"Chile"
"2194","12/06/19","MovilGZ",3,"Chile"
"2195","12/06/19","MovilSE",97,"Chile"
"2196","12/06/19","PortalGZ",1,"Chile"
"2197","12/06/19","UB",1,"Chile"
"2198","12/06/20","MovilGZ",5,"Chile"
"2199","12/07/19","MovilGZ",5,"Chile"
"2200","12/07/19","MovilSE",179,"Chile"
"2201","12/07/19","UB",43,"Chile"
"2202","12/07/20","MovilSE",2,"Chile"
"2203","12/08/18","MovilSE",5,"Chile"
"2204","12/08/18","UB",4,"Chile"
"2205","12/08/19","MovilGZ",4,"Chile"
"2206","12/08/19","UB",30,"Chile"
"2207","12/09/18","MovilSE",122,"Chile"
"2208","12/09/19","UB",31,"Chile"
"2209","12/10/18","UB",27,"Chile"
"2210","12/11/18","MovilSE",82,"Chile"
"2211","12/11/18","PortalGZ",1,"Chile"
"2212","12/11/19","MovilGZ",2,"Chile"
"2213","12/11/19","MovilSE",181,"Chile"
"2214","12/11/19","UB",37,"Chile"
"2215","12/12/19","MovilGZ",5,"Chile"
"2216","12/12/19","MovilSE",110,"Chile"
"2217","13/01/19","MovilGZ",5,"Chile"
"2218","13/01/19","UB",14,"Chile"
"2219","13/01/20","MovilGZ",10,"Chile"
"2220","13/01/20","MovilSE",181,"Chile"
"2221","13/02/18","MovilSE",21,"Chile"
"2222","13/02/18","PortalGZ",1,"Chile"
"2223","13/02/19","MovilSE",71,"Chile"
"2224","13/02/19","PortalGZ",2,"Chile"
"2225","13/02/19","UB",2,"Chile"
"2226","13/02/20","MovilGZ",8,"Chile"
"2227","13/02/20","UB",31,"Chile"
"2228","13/03/19","MovilGZ",8,"Chile"
"2229","13/03/19","MovilSE",211,"Chile"
"2230","13/03/19","PortalGZ",1,"Chile"
"2231","13/03/19","UB",64,"Chile"
"2232","13/03/20","MovilGZ",13,"Chile"
"2233","13/03/20","UB",55,"Chile"
"2234","13/04/18","PortalGZ",1,"Chile"
"2235","13/04/18","UB",32,"Chile"
"2236","13/04/20","MovilGZ",1,"Chile"
"2237","13/04/20","MovilSE",52,"Chile"
"2238","13/04/20","UB",1,"Chile"
"2239","13/05/18","PortalGZ",1,"Chile"
"2240","13/05/19","MovilGZ",14,"Chile"
"2241","13/05/19","UB",1,"Chile"
"2242","13/05/19","UB",38,"Chile"
"2243","13/05/20","MovilSE",114,"Chile"
"2244","13/05/20","UB",71,"Chile"
"2245","13/06/18","MovilSE",43,"Chile"
"2246","13/06/18","UB",21,"Chile"
"2247","13/06/19","MovilSE",138,"Chile"
"2248","13/06/20","MovilGZ",3,"Chile"
"2249","13/07/18","MovilGZ",3,"Chile"
"2250","13/07/20","MovilSE",2,"Chile"
"2251","13/08/18","UB",21,"Chile"
"2252","13/08/19","MovilSE",70,"Chile"
"2253","13/08/20","MovilGZ",9,"Chile"
"2254","13/08/20","MovilSE",122,"Chile"
"2255","13/09/18","MovilGZ",3,"Chile"
"2256","13/09/18","PortalGZ",1,"Chile"
"2257","13/09/18","UB",40,"Chile"
"2258","13/09/19","MovilSE",109,"Chile"
"2259","13/10/18","UB",4,"Chile"
"2260","13/10/19","MovilSE",22,"Chile"
"2261","13/10/19","UB",6,"Chile"
"2262","13/11/18","MovilGZ",7,"Chile"
"2263","13/11/18","UB",35,"Chile"
"2264","13/11/19","MovilSE",129,"Chile"
"2265","13/11/19","PortalGZ",1,"Chile"
"2266","13/11/19","UB",35,"Chile"
"2267","13/12/18","MovilSE",140,"Chile"
"2268","13/12/19","MovilGZ",3,"Chile"
"2269","13/12/19","MovilSE",76,"Chile"
"2270","14/01/18","UB",2,"Chile"
"2271","14/01/19","PortalGZ",4,"Chile"
"2272","14/01/19","UB",14,"Chile"
"2273","14/01/19","UB",41,"Chile"
"2274","14/01/20","MovilGZ",13,"Chile"
"2275","14/01/20","UB",17,"Chile"
"2276","14/02/18","MovilSE",6,"Chile"
"2277","14/02/19","MovilSE",73,"Chile"
"2278","14/02/20","CALL CENTER",1,"Chile"
"2279","14/02/20","MovilGZ",3,"Chile"
"2280","14/02/20","PortalGZ",1,"Chile"
"2281","14/03/18","PortalGZ",4,"Chile"
"2282","14/03/19","MovilSE",163,"Chile"
"2283","14/03/19","PortalGZ",1,"Chile"
"2284","14/03/19","UB",40,"Chile"
"2285","14/03/20","MovilSE",56,"Chile"
"2286","14/03/20","UB",21,"Chile"
"2287","14/04/18","MovilSE",9,"Chile"
"2288","14/04/19","MovilSE",12,"Chile"
"2289","14/04/19","UB",8,"Chile"
"2290","14/04/20","MovilSE",55,"Chile"
"2291","14/04/20","UB",41,"Chile"
"2292","14/05/18","UB",35,"Chile"
"2293","14/05/19","MovilGZ",4,"Chile"
"2294","14/05/19","MovilSE",279,"Chile"
"2295","14/05/20","MovilGZ",4,"Chile"
"2296","14/05/20","UB",51,"Chile"
"2297","14/06/19","MovilGZ",2,"Chile"
"2298","14/06/20","UB",47,"Chile"
"2299","14/07/18","UB",8,"Chile"
"2300","14/07/20","MovilGZ",2,"Chile"
"2301","14/07/20","MovilSE",83,"Chile"
"2302","14/07/20","UB",111,"Chile"
"2303","14/08/18","MovilGZ",3,"Chile"
"2304","14/08/19","MovilSE",119,"Chile"
"2305","14/08/19","UB",40,"Chile"
"2306","14/09/18","MovilGZ",1,"Chile"
"2307","14/09/19","MovilGZ",3,"Chile"
"2308","14/10/18","MovilSE",2,"Chile"
"2309","14/10/19","PortalGZ",3,"Chile"
"2310","14/11/18","UB",39,"Chile"
"2311","14/11/19","MovilGZ",7,"Chile"
"2312","14/11/19","MovilSE",110,"Chile"
"2313","14/12/18","MovilSE",58,"Chile"
"2314","14/12/18","PortalGZ",3,"Chile"
"2315","14/12/18","UB",30,"Chile"
"2316","14/12/19","MovilSE",22,"Chile"
"2317","14/12/19","UB",9,"Chile"
"2318","15/01/19","MovilSE",166,"Chile"
"2319","15/01/20","MovilSE",3,"Chile"
"2320","15/01/20","MovilSE",156,"Chile"
"2321","15/01/20","PortalGZ",1,"Chile"
"2322","15/02/18","PortalGZ",3,"Chile"
"2323","15/02/18","UB",8,"Chile"
"2324","15/02/19","MovilSE",74,"Chile"
"2325","15/02/20","MovilSE",32,"Chile"
"2326","15/03/18","PortalGZ",1,"Chile"
"2327","15/03/18","UB",27,"Chile"
"2328","15/03/19","MovilGZ",13,"Chile"
"2329","15/03/19","MovilSE",221,"Chile"
"2330","15/03/19","UB",54,"Chile"
"2331","15/03/20","UB",7,"Chile"
"2332","15/04/18","PortalGZ",1,"Chile"
"2333","15/04/20","UB",6,"Chile"
"2334","15/04/20","UB",29,"Chile"
"2335","15/05/18","MovilSE",74,"Chile"
"2336","15/05/18","PortalGZ",1,"Chile"
"2337","15/05/19","MovilGZ",3,"Chile"
"2338","15/05/19","MovilSE",193,"Chile"
"2339","15/05/19","UB",43,"Chile"
"2340","15/05/20","MovilGZ",5,"Chile"
"2341","15/05/20","MovilSE",67,"Chile"
"2342","15/06/18","MovilSE",37,"Chile"
"2343","15/06/18","UB",22,"Chile"
"2344","15/06/19","MovilGZ",1,"Chile"
"2345","15/06/19","MovilSE",40,"Chile"
"2346","15/06/19","UB",12,"Chile"
"2347","15/06/20","UB",76,"Chile"
"2348","15/07/18","MovilSE",3,"Chile"
"2349","15/07/18","UB",2,"Chile"
"2350","15/07/19","MovilGZ",8,"Chile"
"2351","15/07/20","MovilSE",63,"Chile"
"2352","15/08/18","MovilGZ",1,"Chile"
"2353","15/08/18","MovilSE",13,"Chile"
"2354","15/08/18","UB",15,"Chile"
"2355","15/08/19","MovilSE",45,"Chile"
"2356","15/08/20","MovilGZ",2,"Chile"
"2357","15/09/18","MovilSE",27,"Chile"
"2358","15/09/18","UB",13,"Chile"
"2359","15/09/19","MovilSE",9,"Chile"
"2360","15/09/19","UB",5,"Chile"
"2361","15/10/18","MovilSE",9,"Chile"
"2362","15/10/18","UB",11,"Chile"
"2363","15/10/19","UB",27,"Chile"
"2364","15/11/18","MovilGZ",6,"Chile"
"2365","15/11/18","UB",40,"Chile"
"2366","15/11/19","MovilGZ",12,"Chile"
"2367","15/11/19","UB",1,"Chile"
"2368","15/12/18","UB",10,"Chile"
"2369","15/12/19","UB",3,"Chile"
"2370","16/01/18","UB",1,"Chile"
"2371","16/01/19","MovilGZ",27,"Chile"
"2372","16/01/19","MovilSE",107,"Chile"
"2373","16/01/19","UB",34,"Chile"
"2374","16/01/20","MovilGZ",4,"Chile"
"2375","16/01/20","MovilSE",3,"Chile"
"2376","16/01/20","MovilSE",146,"Chile"
"2377","16/01/20","UB",6,"Chile"
"2378","16/02/19","MovilGZ",1,"Chile"
"2379","16/02/19","MovilSE",29,"Chile"
"2380","16/02/20","UB",4,"Chile"
"2381","16/03/18","PortalGZ",1,"Chile"
"2382","16/03/18","UB",25,"Chile"
"2383","16/03/19","MovilSE",56,"Chile"
"2384","16/03/19","UB",26,"Chile"
"2385","16/03/20","MovilGZ",10,"Chile"
"2386","16/03/20","UB",53,"Chile"
"2387","16/04/18","MovilSE",48,"Chile"
"2388","16/04/19","PortalGZ",2,"Chile"
"2389","16/04/19","UB",39,"Chile"
"2390","16/04/20","MovilSE",63,"Chile"
"2391","16/04/20","UB",1,"Chile"
"2392","16/04/20","UB",52,"Chile"
"2393","16/05/18","PortalGZ",3,"Chile"
"2394","16/05/18","UB",51,"Chile"
"2395","16/05/19","MovilSE",191,"Chile"
"2396","16/05/19","PortalGZ",1,"Chile"
"2397","16/05/20","MovilSE",20,"Chile"
"2398","16/06/18","MovilSE",4,"Chile"
"2399","16/06/19","MovilSE",9,"Chile"
"2400","16/06/19","UB",2,"Chile"
"2401","16/06/20","MovilSE",79,"Chile"
"2402","16/07/18","MovilSE",4,"Chile"
"2403","16/07/18","UB",3,"Chile"
"2404","16/07/19","MovilGZ",2,"Chile"
"2405","16/08/18","MovilSE",44,"Chile"
"2406","16/08/19","MovilGZ",3,"Chile"
"2407","16/08/19","UB",20,"Chile"
"2408","16/08/20","MovilSE",9,"Chile"
"2409","16/09/19","PortalGZ",1,"Chile"
"2410","16/09/19","UB",16,"Chile"
"2411","16/10/18","MovilGZ",8,"Chile"
"2412","16/10/18","UB",42,"Chile"
"2413","16/10/19","UB",23,"Chile"
"2414","16/11/18","PortalGZ",2,"Chile"
"2415","16/11/19","MovilSE",41,"Chile"
"2416","16/11/19","UB",13,"Chile"
"2417","16/12/18","MovilGZ",1,"Chile"
"2418","16/12/18","MovilSE",5,"Chile"
"2419","17/01/18","UB",7,"Chile"
"2420","17/01/19","MovilGZ",16,"Chile"
"2421","17/01/19","PortalGZ",7,"Chile"
"2422","17/01/19","UB",20,"Chile"
"2423","17/01/20","MovilSE",1,"Chile"
"2424","17/02/18","MovilSE",1,"Chile"
"2425","17/02/20","MovilSE",127,"Chile"
"2426","17/02/20","UB",27,"Chile"
"2427","17/03/18","MovilSE",14,"Chile"
"2428","17/03/18","PortalGZ",3,"Chile"
"2429","17/03/19","MovilGZ",3,"Chile"
"2430","17/03/20","MovilSE",2,"Chile"
"2431","17/03/20","MovilSE",129,"Chile"
"2432","17/03/20","UB",1,"Chile"
"2433","17/03/20","UB",39,"Chile"
"2434","17/04/18","MovilSE",31,"Chile"
"2435","17/04/18","PortalGZ",3,"Chile"
"2436","17/04/18","UB",13,"Chile"
"2437","17/04/19","UB",48,"Chile"
"2438","17/04/20","UB",1,"Chile"
"2439","17/05/18","PortalGZ",8,"Chile"
"2440","17/05/18","UB",38,"Chile"
"2441","17/05/19","MovilGZ",8,"Chile"
"2442","17/05/20","MovilSE",11,"Chile"
"2443","17/05/20","UB",10,"Chile"
"2444","17/06/18","MovilSE",9,"Chile"
"2445","17/06/18","UB",4,"Chile"
"2446","17/06/19","MovilGZ",6,"Chile"
